"runId";"test name";"dim";"algo";"running time (s)";"comparsions count"
"26";"diag";"4000";"ENLU";"0,002019";"3999"
"26";"diag";"4000";"NSGA2";"0,265751";"15996000"
"27";"square";"4000";"my";"0,015097";"367450"
"27";"square";"4000";"ENLU";"0,155824";"3049659"
"27";"square";"4000";"NSGA2";"0,340858";"15996000"
"27";"parallel fronts";"4000";"my";"0,005539";"180914"
"27";"parallel fronts";"4000";"ENLU";"0,022005";"1101627"
"27";"parallel fronts";"4000";"NSGA2";"0,277058";"15996000"
"27";"circle fronts";"4000";"my";"0,062926";"1422001"
"27";"circle fronts";"4000";"ENLU";"1,092994";"9525067"
"27";"circle fronts";"4000";"NSGA2";"0,356536";"15996000"
"27";"stripe";"4000";"my";"0,059858";"1218868"
"27";"stripe";"4000";"ENLU";"0,707347";"3956080"
"27";"stripe";"4000";"NSGA2";"0,34094";"15996000"
"27";"diag";"4000";"my";"0,002509";"83833"
"27";"diag";"4000";"ENLU";"0,001973";"3999"
"27";"diag";"4000";"NSGA2";"0,26257";"15996000"
"28";"square";"4000";"my";"0,01458";"352758"
"28";"square";"4000";"ENLU";"0,145786";"2899428"
"28";"square";"4000";"NSGA2";"0,342139";"15996000"
"28";"parallel fronts";"4000";"my";"0,005703";"187082"
"28";"parallel fronts";"4000";"ENLU";"0,020968";"1078703"
"28";"parallel fronts";"4000";"NSGA2";"0,283732";"15996000"
"28";"circle fronts";"4000";"my";"0,063706";"1456283"
"28";"circle fronts";"4000";"ENLU";"1,07016";"9288285"
"28";"circle fronts";"4000";"NSGA2";"0,355021";"15996000"
"28";"stripe";"4000";"my";"0,059887";"1231814"
"28";"stripe";"4000";"ENLU";"0,706812";"4012992"
"28";"stripe";"4000";"NSGA2";"0,344045";"15996000"
"28";"diag";"4000";"my";"0,00228";"83833"
"28";"diag";"4000";"ENLU";"0,00219";"3999"
"28";"diag";"4000";"NSGA2";"0,274649";"15996000"
"29";"square";"4000";"my";"0,014432";"354219"
"29";"square";"4000";"ENLU";"0,139201";"2603974"
"29";"square";"4000";"NSGA2";"0,343659";"15996000"
"29";"parallel fronts";"4000";"my";"0,006009";"185611"
"29";"parallel fronts";"4000";"ENLU";"0,018891";"975803"
"29";"parallel fronts";"4000";"NSGA2";"0,284664";"15996000"
"29";"circle fronts";"4000";"my";"0,065848";"1460955"
"29";"circle fronts";"4000";"ENLU";"1,05501";"9110366"
"29";"circle fronts";"4000";"NSGA2";"0,356461";"15996000"
"29";"stripe";"4000";"my";"0,057348";"1205822"
"29";"stripe";"4000";"ENLU";"0,68732";"3950995"
"29";"stripe";"4000";"NSGA2";"0,338778";"15996000"
"29";"diag";"4000";"my";"0,002435";"83833"
"29";"diag";"4000";"ENLU";"0,001967";"3999"
"29";"diag";"4000";"NSGA2";"0,262824";"15996000"
"30";"square";"4000";"my";"0,018466";"348458"
"30";"square";"4000";"ENLU";"0,169756";"2716229"
"30";"square";"4000";"NSGA2";"0,391053";"15996000"
"30";"parallel fronts";"4000";"my";"0,006773";"183644"
"30";"parallel fronts";"4000";"ENLU";"0,024672";"942044"
"30";"parallel fronts";"4000";"NSGA2";"0,330294";"15996000"
"30";"circle fronts";"4000";"my";"0,061696";"1430696"
"30";"circle fronts";"4000";"ENLU";"1,054896";"9217908"
"30";"circle fronts";"4000";"NSGA2";"0,355808";"15996000"
"30";"stripe";"4000";"my";"0,056451";"1202160"
"30";"stripe";"4000";"ENLU";"0,847693";"4033080"
"30";"stripe";"4000";"NSGA2";"0,356359";"15996000"
"30";"diag";"4000";"my";"0,00425";"83833"
"30";"diag";"4000";"ENLU";"0,003424";"3999"
"30";"diag";"4000";"NSGA2";"0,288339";"15996000"
"31";"square";"4000";"my";"0,023721";"351427"
"31";"square";"4000";"ENLU";"0,133556";"2752964"
"31";"square";"4000";"NSGA2";"0,354869";"15996000"
"31";"parallel fronts";"4000";"my";"0,005658";"182981"
"31";"parallel fronts";"4000";"ENLU";"0,018868";"977085"
"31";"parallel fronts";"4000";"NSGA2";"0,277815";"15996000"
"31";"circle fronts";"4000";"my";"0,063902";"1404227"
"31";"circle fronts";"4000";"ENLU";"1,022096";"8967767"
"31";"circle fronts";"4000";"NSGA2";"0,354202";"15996000"
"31";"stripe";"4000";"my";"0,056537";"1181093"
"31";"stripe";"4000";"ENLU";"0,668536";"3898057"
"31";"stripe";"4000";"NSGA2";"0,338513";"15996000"
"31";"diag";"4000";"my";"0,002172";"83833"
"31";"diag";"4000";"ENLU";"0,002028";"3999"
"31";"diag";"4000";"NSGA2";"0,271409";"15996000"
"32";"square";"4000";"my";"0,014824";"351131"
"32";"square";"4000";"ENLU";"0,150238";"2855323"
"32";"square";"4000";"NSGA2";"0,390786";"15996000"
"32";"parallel fronts";"4000";"my";"0,008388";"188321"
"32";"parallel fronts";"4000";"ENLU";"0,02604";"956827"
"32";"parallel fronts";"4000";"NSGA2";"0,337991";"15996000"
"32";"circle fronts";"4000";"my";"0,082902";"1459578"
"32";"circle fronts";"4000";"ENLU";"1,078779";"9366961"
"32";"circle fronts";"4000";"NSGA2";"0,360393";"15996000"
"32";"stripe";"4000";"my";"0,056383";"1169759"
"32";"stripe";"4000";"ENLU";"0,669713";"3895475"
"32";"stripe";"4000";"NSGA2";"0,345177";"15996000"
"32";"diag";"4000";"my";"0,003097";"83833"
"32";"diag";"4000";"ENLU";"0,002667";"3999"
"32";"diag";"4000";"NSGA2";"0,266369";"15996000"
"33";"square";"4000";"my";"0,015144";"363722"
"33";"square";"4000";"ENLU";"0,14336";"2932643"
"33";"square";"4000";"NSGA2";"0,345419";"15996000"
"33";"parallel fronts";"4000";"my";"0,005722";"185279"
"33";"parallel fronts";"4000";"ENLU";"0,018704";"974890"
"33";"parallel fronts";"4000";"NSGA2";"0,277854";"15996000"
"33";"circle fronts";"4000";"my";"0,065199";"1499491"
"33";"circle fronts";"4000";"ENLU";"1,06795";"9248009"
"33";"circle fronts";"4000";"NSGA2";"0,354859";"15996000"
"33";"stripe";"4000";"my";"0,05603";"1151296"
"33";"stripe";"4000";"ENLU";"0,654195";"3960681"
"33";"stripe";"4000";"NSGA2";"0,337807";"15996000"
"33";"diag";"4000";"my";"0,002125";"83833"
"33";"diag";"4000";"ENLU";"0,002365";"3999"
"33";"diag";"4000";"NSGA2";"0,262361";"15996000"
"34";"square";"4000";"my";"0,014828";"361177"
"34";"square";"4000";"ENLU";"0,142567";"2889425"
"34";"square";"4000";"NSGA2";"0,340875";"15996000"
"34";"parallel fronts";"4000";"my";"0,005815";"190205"
"34";"parallel fronts";"4000";"ENLU";"0,018483";"960355"
"34";"parallel fronts";"4000";"NSGA2";"0,282003";"15996000"
"34";"circle fronts";"4000";"my";"0,067522";"1537757"
"34";"circle fronts";"4000";"ENLU";"1,202058";"9556471"
"34";"circle fronts";"4000";"NSGA2";"0,417913";"15996000"
"34";"stripe";"4000";"my";"0,063239";"1266236"
"34";"stripe";"4000";"ENLU";"0,670985";"4066274"
"34";"stripe";"4000";"NSGA2";"0,388217";"15996000"
"34";"diag";"4000";"my";"0,002155";"83833"
"34";"diag";"4000";"ENLU";"0,002564";"3999"
"34";"diag";"4000";"NSGA2";"0,274439";"15996000"
"35";"square";"4000";"my";"0,016569";"340545"
"35";"square";"4000";"ENLU";"0,143445";"2755586"
"35";"square";"4000";"NSGA2";"0,342855";"15996000"
"35";"parallel fronts";"4000";"my";"0,005707";"189417"
"35";"parallel fronts";"4000";"ENLU";"0,019279";"902953"
"35";"parallel fronts";"4000";"NSGA2";"0,277185";"15996000"
"35";"circle fronts";"4000";"my";"0,064903";"1414268"
"35";"circle fronts";"4000";"ENLU";"1,01744";"9078641"
"35";"circle fronts";"4000";"NSGA2";"0,359976";"15996000"
"35";"stripe";"4000";"my";"0,060538";"1229324"
"35";"stripe";"4000";"ENLU";"0,752346";"4001603"
"35";"stripe";"4000";"NSGA2";"0,339365";"15996000"
"35";"diag";"4000";"my";"0,002291";"83833"
"35";"diag";"4000";"ENLU";"0,002456";"3999"
"35";"diag";"4000";"NSGA2";"0,339049";"15996000"
"36";"square";"4000";"my";"0,02397";"348125"
"36";"square";"4000";"ENLU";"0,164529";"2783140"
"36";"square";"4000";"NSGA2";"0,40116";"15996000"
"36";"parallel fronts";"4000";"my";"0,008011";"185805"
"36";"parallel fronts";"4000";"ENLU";"0,030189";"1134707"
"36";"parallel fronts";"4000";"NSGA2";"0,339944";"15996000"
"36";"circle fronts";"4000";"my";"0,084554";"1484677"
"36";"circle fronts";"4000";"ENLU";"1,173716";"9280410"
"36";"circle fronts";"4000";"NSGA2";"0,356411";"15996000"
"36";"stripe";"4000";"my";"0,062447";"1152658"
"36";"stripe";"4000";"ENLU";"0,700972";"3872594"
"36";"stripe";"4000";"NSGA2";"0,337824";"15996000"
"36";"diag";"4000";"my";"0,002222";"83833"
"36";"diag";"4000";"ENLU";"0,00248";"3999"
"36";"diag";"4000";"NSGA2";"0,268063";"15996000"
"37";"square";"4000";"my";"0,014825";"351978"
"37";"square";"4000";"ENLU";"0,153011";"2923467"
"37";"square";"4000";"NSGA2";"0,342942";"15996000"
"37";"parallel fronts";"4000";"my";"0,007293";"178033"
"37";"parallel fronts";"4000";"ENLU";"0,020958";"959200"
"37";"parallel fronts";"4000";"NSGA2";"0,289215";"15996000"
"37";"circle fronts";"4000";"my";"0,085384";"1478992"
"37";"circle fronts";"4000";"ENLU";"1,188308";"9509289"
"37";"circle fronts";"4000";"NSGA2";"0,42749";"15996000"
"37";"stripe";"4000";"my";"0,058415";"1223153"
"37";"stripe";"4000";"ENLU";"0,710196";"3946593"
"37";"stripe";"4000";"NSGA2";"0,339213";"15996000"
"37";"diag";"4000";"my";"0,002982";"83833"
"37";"diag";"4000";"ENLU";"0,001966";"3999"
"37";"diag";"4000";"NSGA2";"0,272764";"15996000"
"38";"square";"4000";"my";"0,014793";"355011"
"38";"square";"4000";"ENLU";"0,132379";"2586812"
"38";"square";"4000";"NSGA2";"0,342065";"15996000"
"38";"parallel fronts";"4000";"my";"0,005882";"182835"
"38";"parallel fronts";"4000";"ENLU";"0,022627";"1005662"
"38";"parallel fronts";"4000";"NSGA2";"0,279186";"15996000"
"38";"circle fronts";"4000";"my";"0,067935";"1487644"
"38";"circle fronts";"4000";"ENLU";"1,09898";"9410719"
"38";"circle fronts";"4000";"NSGA2";"0,353826";"15996000"
"38";"stripe";"4000";"my";"0,059781";"1272811"
"38";"stripe";"4000";"ENLU";"0,88175";"4107706"
"38";"stripe";"4000";"NSGA2";"0,380422";"15996000"
"38";"diag";"4000";"my";"0,002158";"83833"
"38";"diag";"4000";"ENLU";"0,002004";"3999"
"38";"diag";"4000";"NSGA2";"0,27464";"15996000"
"39";"square";"4000";"my";"0,015037";"349467"
"39";"square";"4000";"ENLU";"0,135926";"2581159"
"39";"square";"4000";"NSGA2";"0,341745";"15996000"
"39";"parallel fronts";"4000";"my";"0,00571";"184867"
"39";"parallel fronts";"4000";"ENLU";"0,01843";"925889"
"39";"parallel fronts";"4000";"NSGA2";"0,284752";"15996000"
"39";"circle fronts";"4000";"my";"0,065587";"1449820"
"39";"circle fronts";"4000";"ENLU";"1,082072";"9554762"
"39";"circle fronts";"4000";"NSGA2";"0,354348";"15996000"
"39";"stripe";"4000";"my";"0,05703";"1153983"
"39";"stripe";"4000";"ENLU";"0,657902";"3830982"
"39";"stripe";"4000";"NSGA2";"0,338183";"15996000"
"39";"diag";"4000";"my";"0,002392";"83833"
"39";"diag";"4000";"ENLU";"0,002251";"3999"
"39";"diag";"4000";"NSGA2";"0,271988";"15996000"
"40";"square";"4000";"my";"0,014611";"352858"
"40";"square";"4000";"ENLU";"0,152087";"2873806"
"40";"square";"4000";"NSGA2";"0,344023";"15996000"
"40";"parallel fronts";"4000";"my";"0,0068";"185870"
"40";"parallel fronts";"4000";"ENLU";"0,019228";"945735"
"40";"parallel fronts";"4000";"NSGA2";"0,277557";"15996000"
"40";"circle fronts";"4000";"my";"0,070025";"1485868"
"40";"circle fronts";"4000";"ENLU";"1,065077";"9356286"
"40";"circle fronts";"4000";"NSGA2";"0,353514";"15996000"
"40";"stripe";"4000";"my";"0,057655";"1187554"
"40";"stripe";"4000";"ENLU";"0,665764";"3905467"
"40";"stripe";"4000";"NSGA2";"0,337347";"15996000"
"40";"diag";"4000";"my";"0,002394";"83833"
"40";"diag";"4000";"ENLU";"0,00252";"3999"
"40";"diag";"4000";"NSGA2";"0,261894";"15996000"
"41";"square";"4000";"my";"0,013765";"346295"
"41";"square";"4000";"ENLU";"0,131023";"2476095"
"41";"square";"4000";"NSGA2";"0,340961";"15996000"
"41";"parallel fronts";"4000";"my";"0,005671";"189441"
"41";"parallel fronts";"4000";"ENLU";"0,019247";"941485"
"41";"parallel fronts";"4000";"NSGA2";"0,279125";"15996000"
"41";"circle fronts";"4000";"my";"0,065967";"1461587"
"41";"circle fronts";"4000";"ENLU";"1,11024";"9869375"
"41";"circle fronts";"4000";"NSGA2";"0,355798";"15996000"
"41";"stripe";"4000";"my";"0,061674";"1274019"
"41";"stripe";"4000";"ENLU";"0,694916";"4079822"
"41";"stripe";"4000";"NSGA2";"0,338212";"15996000"
"41";"diag";"4000";"my";"0,002513";"83833"
"41";"diag";"4000";"ENLU";"0,003627";"3999"
"41";"diag";"4000";"NSGA2";"0,38162";"15996000"
"42";"square";"4000";"my";"0,017926";"352549"
"42";"square";"4000";"ENLU";"0,197161";"2727661"
"42";"square";"4000";"NSGA2";"0,394495";"15996000"
"42";"parallel fronts";"4000";"my";"0,006192";"187704"
"42";"parallel fronts";"4000";"ENLU";"0,017586";"904803"
"42";"parallel fronts";"4000";"NSGA2";"0,28179";"15996000"
"42";"circle fronts";"4000";"my";"0,070034";"1346023"
"42";"circle fronts";"4000";"ENLU";"0,997248";"8863520"
"42";"circle fronts";"4000";"NSGA2";"0,356457";"15996000"
"42";"stripe";"4000";"my";"0,058112";"1203885"
"42";"stripe";"4000";"ENLU";"0,664572";"3975800"
"42";"stripe";"4000";"NSGA2";"0,337195";"15996000"
"42";"diag";"4000";"my";"0,002257";"83833"
"42";"diag";"4000";"ENLU";"0,002323";"3999"
"42";"diag";"4000";"NSGA2";"0,266923";"15996000"
"43";"square";"4000";"my";"0,016149";"350728"
"43";"square";"4000";"ENLU";"0,165679";"2830177"
"43";"square";"4000";"NSGA2";"0,402266";"15996000"
"43";"parallel fronts";"4000";"my";"0,007014";"188555"
"43";"parallel fronts";"4000";"ENLU";"0,021528";"933128"
"43";"parallel fronts";"4000";"NSGA2";"0,336603";"15996000"
"43";"circle fronts";"4000";"my";"0,07122";"1423816"
"43";"circle fronts";"4000";"ENLU";"1,038696";"9164787"
"43";"circle fronts";"4000";"NSGA2";"0,352919";"15996000"
"43";"stripe";"4000";"my";"0,053038";"1147859"
"43";"stripe";"4000";"ENLU";"0,638654";"3846634"
"43";"stripe";"4000";"NSGA2";"0,339236";"15996000"
"43";"diag";"4000";"my";"0,004329";"83833"
"43";"diag";"4000";"ENLU";"0,002217";"3999"
"43";"diag";"4000";"NSGA2";"0,289441";"15996000"
"44";"square";"4000";"my";"0,014997";"354622"
"44";"square";"4000";"ENLU";"0,140777";"2732854"
"44";"square";"4000";"NSGA2";"0,341715";"15996000"
"44";"parallel fronts";"4000";"my";"0,009633";"188150"
"44";"parallel fronts";"4000";"ENLU";"0,029968";"964739"
"44";"parallel fronts";"4000";"NSGA2";"0,354967";"15996000"
"44";"circle fronts";"4000";"my";"0,068139";"1489772"
"44";"circle fronts";"4000";"ENLU";"1,073072";"9358128"
"44";"circle fronts";"4000";"NSGA2";"0,35514";"15996000"
"44";"stripe";"4000";"my";"0,057501";"1207743"
"44";"stripe";"4000";"ENLU";"0,656388";"4040849"
"44";"stripe";"4000";"NSGA2";"0,383847";"15996000"
"44";"diag";"4000";"my";"0,002127";"83833"
"44";"diag";"4000";"ENLU";"0,003222";"3999"
"44";"diag";"4000";"NSGA2";"0,266699";"15996000"
"45";"square";"4000";"my";"0,015227";"364043"
"45";"square";"4000";"ENLU";"0,144591";"2858263"
"45";"square";"4000";"NSGA2";"0,414132";"15996000"
"45";"parallel fronts";"4000";"my";"0,00699";"184120"
"45";"parallel fronts";"4000";"ENLU";"0,027606";"950458"
"45";"parallel fronts";"4000";"NSGA2";"0,323281";"15996000"
"45";"circle fronts";"4000";"my";"0,073255";"1378958"
"45";"circle fronts";"4000";"ENLU";"1,36391";"9314700"
"45";"circle fronts";"4000";"NSGA2";"0,430308";"15996000"
"45";"stripe";"4000";"my";"0,073098";"1188014"
"45";"stripe";"4000";"ENLU";"0,829387";"3863404"
"45";"stripe";"4000";"NSGA2";"0,409556";"15996000"
"45";"diag";"4000";"my";"0,003487";"83833"
"45";"diag";"4000";"ENLU";"0,00223";"3999"
"45";"diag";"4000";"NSGA2";"0,322854";"15996000"
"46";"square";"4000";"my";"0,018604";"340311"
"46";"square";"4000";"ENLU";"0,154251";"2467816"
"46";"square";"4000";"NSGA2";"0,394761";"15996000"
"46";"parallel fronts";"4000";"my";"0,005721";"188482"
"46";"parallel fronts";"4000";"ENLU";"0,022007";"1041236"
"46";"parallel fronts";"4000";"NSGA2";"0,282143";"15996000"
"46";"circle fronts";"4000";"my";"0,065749";"1485578"
"46";"circle fronts";"4000";"ENLU";"1,237123";"9425808"
"46";"circle fronts";"4000";"NSGA2";"0,355802";"15996000"
"46";"stripe";"4000";"my";"0,058185";"1219926"
"46";"stripe";"4000";"ENLU";"0,739574";"3988233"
"46";"stripe";"4000";"NSGA2";"0,337145";"15996000"
"46";"diag";"4000";"my";"0,002214";"83833"
"46";"diag";"4000";"ENLU";"0,002289";"3999"
"46";"diag";"4000";"NSGA2";"0,27164";"15996000"
"47";"square";"4000";"my";"0,014576";"352645"
"47";"square";"4000";"ENLU";"0,166959";"2832045"
"47";"square";"4000";"NSGA2";"0,339118";"15996000"
"47";"parallel fronts";"4000";"my";"0,005559";"184269"
"47";"parallel fronts";"4000";"ENLU";"0,019052";"937003"
"47";"parallel fronts";"4000";"NSGA2";"0,333175";"15996000"
"47";"circle fronts";"4000";"my";"0,069003";"1487778"
"47";"circle fronts";"4000";"ENLU";"1,255814";"9516021"
"47";"circle fronts";"4000";"NSGA2";"0,369237";"15996000"
"47";"stripe";"4000";"my";"0,05516";"1176007"
"47";"stripe";"4000";"ENLU";"0,693691";"3786310"
"47";"stripe";"4000";"NSGA2";"0,337109";"15996000"
"47";"diag";"4000";"my";"0,002124";"83833"
"47";"diag";"4000";"ENLU";"0,002008";"3999"
"47";"diag";"4000";"NSGA2";"0,263997";"15996000"
"48";"square";"4000";"my";"0,014709";"359765"
"48";"square";"4000";"ENLU";"0,147858";"2830117"
"48";"square";"4000";"NSGA2";"0,341535";"15996000"
"48";"parallel fronts";"4000";"my";"0,006016";"182817"
"48";"parallel fronts";"4000";"ENLU";"0,01933";"988109"
"48";"parallel fronts";"4000";"NSGA2";"0,287337";"15996000"
"48";"circle fronts";"4000";"my";"0,067858";"1500733"
"48";"circle fronts";"4000";"ENLU";"1,085834";"9333929"
"48";"circle fronts";"4000";"NSGA2";"0,356787";"15996000"
"48";"stripe";"4000";"my";"0,058388";"1175228"
"48";"stripe";"4000";"ENLU";"0,692137";"3957548"
"48";"stripe";"4000";"NSGA2";"0,337891";"15996000"
"48";"diag";"4000";"my";"0,002243";"83833"
"48";"diag";"4000";"ENLU";"0,002179";"3999"
"48";"diag";"4000";"NSGA2";"0,266662";"15996000"
"49";"square";"4000";"my";"0,01563";"348681"
"49";"square";"4000";"ENLU";"0,143181";"2639231"
"49";"square";"4000";"NSGA2";"0,343786";"15996000"
"49";"parallel fronts";"4000";"my";"0,0055";"183677"
"49";"parallel fronts";"4000";"ENLU";"0,019375";"991911"
"49";"parallel fronts";"4000";"NSGA2";"0,281493";"15996000"
"49";"circle fronts";"4000";"my";"0,065777";"1449494"
"49";"circle fronts";"4000";"ENLU";"1,13044";"9402763"
"49";"circle fronts";"4000";"NSGA2";"0,383801";"15996000"
"49";"stripe";"4000";"my";"0,065813";"1339221"
"49";"stripe";"4000";"ENLU";"0,821278";"4219956"
"49";"stripe";"4000";"NSGA2";"0,36538";"15996000"
"49";"diag";"4000";"my";"0,002509";"83833"
"49";"diag";"4000";"ENLU";"0,002385";"3999"
"49";"diag";"4000";"NSGA2";"0,261469";"15996000"
"50";"square";"4000";"my";"0,016037";"360240"
"50";"square";"4000";"ENLU";"0,153843";"2907061"
"50";"square";"4000";"NSGA2";"0,340052";"15996000"
"50";"parallel fronts";"4000";"my";"0,006896";"184388"
"50";"parallel fronts";"4000";"ENLU";"0,027741";"985856"
"50";"parallel fronts";"4000";"NSGA2";"0,282956";"15996000"
"50";"circle fronts";"4000";"my";"0,094448";"1524095"
"50";"circle fronts";"4000";"ENLU";"1,20059";"9352238"
"50";"circle fronts";"4000";"NSGA2";"0,432718";"15996000"
"50";"stripe";"4000";"my";"0,056303";"1163189"
"50";"stripe";"4000";"ENLU";"0,702563";"3866972"
"50";"stripe";"4000";"NSGA2";"0,338635";"15996000"
"50";"diag";"4000";"my";"0,002356";"83833"
"50";"diag";"4000";"ENLU";"0,002253";"3999"
"50";"diag";"4000";"NSGA2";"0,268273";"15996000"
"51";"square";"4000";"my";"0,014229";"351324"
"51";"square";"4000";"ENLU";"0,180928";"2970162"
"51";"square";"4000";"NSGA2";"0,341746";"15996000"
"51";"parallel fronts";"4000";"my";"0,005538";"182074"
"51";"parallel fronts";"4000";"ENLU";"0,019022";"978435"
"51";"parallel fronts";"4000";"NSGA2";"0,279976";"15996000"
"51";"circle fronts";"4000";"my";"0,063266";"1382039"
"51";"circle fronts";"4000";"ENLU";"1,124097";"9097601"
"51";"circle fronts";"4000";"NSGA2";"0,373536";"15996000"
"51";"stripe";"4000";"my";"0,063203";"1217530"
"51";"stripe";"4000";"ENLU";"0,782799";"3944955"
"51";"stripe";"4000";"NSGA2";"0,378738";"15996000"
"51";"diag";"4000";"my";"0,002321";"83833"
"51";"diag";"4000";"ENLU";"0,002278";"3999"
"51";"diag";"4000";"NSGA2";"0,267206";"15996000"
"52";"square";"4000";"my";"0,014679";"356951"
"52";"square";"4000";"ENLU";"0,133184";"2650288"
"52";"square";"4000";"NSGA2";"0,341362";"15996000"
"52";"parallel fronts";"4000";"my";"0,005746";"186982"
"52";"parallel fronts";"4000";"ENLU";"0,025084";"1018587"
"52";"parallel fronts";"4000";"NSGA2";"0,28805";"15996000"
"52";"circle fronts";"4000";"my";"0,066777";"1462571"
"52";"circle fronts";"4000";"ENLU";"1,073983";"9113051"
"52";"circle fronts";"4000";"NSGA2";"0,355463";"15996000"
"52";"stripe";"4000";"my";"0,066222";"1210423"
"52";"stripe";"4000";"ENLU";"0,707024";"3921509"
"52";"stripe";"4000";"NSGA2";"0,339884";"15996000"
"52";"diag";"4000";"my";"0,002196";"83833"
"52";"diag";"4000";"ENLU";"0,002257";"3999"
"52";"diag";"4000";"NSGA2";"0,292435";"15996000"
"53";"square";"4000";"my";"0,015349";"356298"
"53";"square";"4000";"ENLU";"0,153952";"3000569"
"53";"square";"4000";"NSGA2";"0,341408";"15996000"
"53";"parallel fronts";"4000";"my";"0,006237";"186638"
"53";"parallel fronts";"4000";"ENLU";"0,021433";"1026314"
"53";"parallel fronts";"4000";"NSGA2";"0,277181";"15996000"
"53";"circle fronts";"4000";"my";"0,083035";"1458211"
"53";"circle fronts";"4000";"ENLU";"1,037666";"9072089"
"53";"circle fronts";"4000";"NSGA2";"0,379132";"15996000"
"53";"stripe";"4000";"my";"0,052933";"1101639"
"53";"stripe";"4000";"ENLU";"0,63762";"3815090"
"53";"stripe";"4000";"NSGA2";"0,338759";"15996000"
"53";"diag";"4000";"my";"0,002525";"83833"
"53";"diag";"4000";"ENLU";"0,003393";"3999"
"53";"diag";"4000";"NSGA2";"0,276744";"15996000"
"54";"square";"4000";"my";"0,015282";"357790"
"54";"square";"4000";"ENLU";"0,142948";"2802688"
"54";"square";"4000";"NSGA2";"0,34156";"15996000"
"54";"parallel fronts";"4000";"my";"0,005665";"184726"
"54";"parallel fronts";"4000";"ENLU";"0,022377";"1073423"
"54";"parallel fronts";"4000";"NSGA2";"0,298533";"15996000"
"54";"circle fronts";"4000";"my";"0,064265";"1418063"
"54";"circle fronts";"4000";"ENLU";"1,018672";"8993770"
"54";"circle fronts";"4000";"NSGA2";"0,377462";"15996000"
"54";"stripe";"4000";"my";"0,057387";"1161442"
"54";"stripe";"4000";"ENLU";"0,652824";"3954549"
"54";"stripe";"4000";"NSGA2";"0,366908";"15996000"
"54";"diag";"4000";"my";"0,002459";"83833"
"54";"diag";"4000";"ENLU";"0,002004";"3999"
"54";"diag";"4000";"NSGA2";"0,262481";"15996000"
"55";"square";"4000";"my";"0,015624";"362062"
"55";"square";"4000";"ENLU";"0,142145";"2746114"
"55";"square";"4000";"NSGA2";"0,343347";"15996000"
"55";"parallel fronts";"4000";"my";"0,00546";"186265"
"55";"parallel fronts";"4000";"ENLU";"0,028147";"976727"
"55";"parallel fronts";"4000";"NSGA2";"0,282754";"15996000"
"55";"circle fronts";"4000";"my";"0,067309";"1465114"
"55";"circle fronts";"4000";"ENLU";"1,071111";"9223986"
"55";"circle fronts";"4000";"NSGA2";"0,35463";"15996000"
"55";"stripe";"4000";"my";"0,058686";"1188486"
"55";"stripe";"4000";"ENLU";"0,650973";"3931832"
"55";"stripe";"4000";"NSGA2";"0,423854";"15996000"
"55";"diag";"4000";"my";"0,004265";"83833"
"55";"diag";"4000";"ENLU";"0,003645";"3999"
"55";"diag";"4000";"NSGA2";"0,332965";"15996000"
"56";"square";"4000";"my";"0,018887";"356586"
"56";"square";"4000";"ENLU";"0,229144";"2959900"
"56";"square";"4000";"NSGA2";"0,349357";"15996000"
"56";"parallel fronts";"4000";"my";"0,005565";"182340"
"56";"parallel fronts";"4000";"ENLU";"0,018681";"911839"
"56";"parallel fronts";"4000";"NSGA2";"0,308084";"15996000"
"56";"circle fronts";"4000";"my";"0,069995";"1454249"
"56";"circle fronts";"4000";"ENLU";"1,028086";"9023323"
"56";"circle fronts";"4000";"NSGA2";"0,356731";"15996000"
"56";"stripe";"4000";"my";"0,055518";"1154183"
"56";"stripe";"4000";"ENLU";"0,656898";"3861278"
"56";"stripe";"4000";"NSGA2";"0,36913";"15996000"
"56";"diag";"4000";"my";"0,004173";"83833"
"56";"diag";"4000";"ENLU";"0,003249";"3999"
"56";"diag";"4000";"NSGA2";"0,326643";"15996000"
"57";"square";"4000";"my";"0,016241";"355152"
"57";"square";"4000";"ENLU";"0,142714";"2803105"
"57";"square";"4000";"NSGA2";"0,466344";"15996000"
"57";"parallel fronts";"4000";"my";"0,00642";"185194"
"57";"parallel fronts";"4000";"ENLU";"0,020746";"948609"
"57";"parallel fronts";"4000";"NSGA2";"0,284328";"15996000"
"57";"circle fronts";"4000";"my";"0,078254";"1381165"
"57";"circle fronts";"4000";"ENLU";"1,056485";"9130668"
"57";"circle fronts";"4000";"NSGA2";"0,356557";"15996000"
"57";"stripe";"4000";"my";"0,060611";"1245891"
"57";"stripe";"4000";"ENLU";"0,735226";"3995819"
"57";"stripe";"4000";"NSGA2";"0,339801";"15996000"
"57";"diag";"4000";"my";"0,002643";"83833"
"57";"diag";"4000";"ENLU";"0,002005";"3999"
"57";"diag";"4000";"NSGA2";"0,262847";"15996000"
"58";"square";"4000";"my";"0,015395";"361707"
"58";"square";"4000";"ENLU";"0,157444";"3173283"
"58";"square";"4000";"NSGA2";"0,340672";"15996000"
"58";"parallel fronts";"4000";"my";"0,006013";"188677"
"58";"parallel fronts";"4000";"ENLU";"0,023394";"1116709"
"58";"parallel fronts";"4000";"NSGA2";"0,27888";"15996000"
"58";"circle fronts";"4000";"my";"0,063585";"1376392"
